,shot,dda,t1,t2,Tepedheight(keV),error_Tepedheight(keV),nepedheight1019(m3),error_nepedheight1019(m3),pepedheight(kPa),error_pepedheight(kPa),TepsiN09preELM(keV),error_TepsiN09preELM(keV),nepsiN09preELM1019(m3),error_nepsiN09preELM1019(m3),pepsiN09preELM(kPa),error_pepsiN09preELM(kPa),Tepedestalwidth(psiN),error_Tepedestalwidth(psiN),Nepedestalwidth(psiN),error_Nepedestalwidth(psiN),pepedestalwidth(psiN),error_pepedestalwidth(psiN),TepedestalwidthRmid(cm),error_TepedestalwidthRmid(cm),NepedestalwidthRmid(cm),error_NepedestalwidthRmid(cm),pepedestalwidthRmid(cm),error_pepedestalwidthRmid(cm),neseparatrixfromexpdata1019(m3),error_neseparatrixfromexpdata1019(m3),neseparatrixfromfit1019(m3),error_neseparatrixfromfit1019(m3),neposition(psiN),error_neposition(psiN),Teposition(psiN),error_Teposition(psiN),peposition(psiN),error_peposition(psiN),nepositionRmid(m),error_nepositionRmid(m),TepositionRmid(m),error_TepositionRmid(m),pepositionRmid(m),error_pepositionRmid(m),separatrixpositionRmid(m),error_separatrixpositionRmid(m),neinnerslope,error_neinnerslope,Teinnerslope,error_Teinnerslope,peinnerslope,error_peinnerslope,beta_polped(electrons),error_beta_polped(electrons),nupedestal,error_nupedestal,rhopedestal,error_rhopedestal,Zeff,error_Zeff,BetaN(dia),error_BetaN(dia),BetaN(MHD),error_BetaN(MHD),Ip(MA),error_Ip(MA),B(T),error_B(T),R(m),error_R(m),a(m),error_a(m),averagetriangularity,error_averagetriangularity,Meff,error_Meff,P_NBI(MW),error_P_NBI(MW),P_ICRH(MW),error_P_ICRH(MW),P_TOTPNBIPohmPICRHPshi(MW),error_P_TOTPNBIPohmPICRHPshi(MW),plasmavolume(m3),error_plasmavolume(m3),q95,error_q95,gasflowrateofmainspecies1022(es),error_gasflowrateofmainspecies1022(es),H(HD),error_H(HD),electronratefromGIM1(es),error_electronratefromGIM1(es),electronratefromGIM2(es),error_electronratefromGIM2(es),electronratefromGIM3(es),error_electronratefromGIM3(es),electronratefromGIM4(es),error_electronratefromGIM4(es),electronratefromGIM5(es),error_electronratefromGIM5(es),electronratefromGIM6(es),error_electronratefromGIM6(es),electronratefromGIM7(es),error_electronratefromGIM7(es),electronratefromGIM8(es),error_electronratefromGIM8(es),electronratefromGIM9(es),error_electronratefromGIM9(es),electronratefromGIM10(es),error_electronratefromGIM10(es),electronratefromGIM11(es),error_electronratefromGIM11(es),electronratefromGIM12(es),error_electronratefromGIM12(es),electronratefromGIM13(es),error_electronratefromGIM13(es),electronratefromGIM14(es),error_electronratefromGIM14(es),electronratefromGIM15(es),error_electronratefromGIM15(es),subdivertorpressurefrombar1(10u6nbar),error_subdivertorpressurefrombar1(10u6nbar),Atomicnumberofseededimpurity,error_Atomicnumberofseededimpurity,flowrateofseededimpurity1022(es),error_flowrateofseededimpurity1022(es),FLAGDEUTERIUM,FLAGHYDROGEN,FLAGHDmix,FLAGHeJETC,FLAGSeeding,FLAGKicks,FLAGRMP,FLAGpellets,FLAGHRTSdatavalidated,divertorconfiguration
1747,1.0,T004rfrid,47.8318,49.9759,0.6055502,0.047321092,2.6796987,0.06461946,2.5228384,0.20632195,0.6698597,0.0523466,2.6898508,0.06486427,3.3067749,0.2704336,0.0710372,0.00992376,0.035315596,0.010193756,0.060164034,0.010059664,3.513071,0.49076924,1.7477131,0.50447285,2.3421845,0.33464822,1.698441,0.22843777,1.7624632,0.33464822,1.0055506,0.001304526,0.97014755,0.0037803373,0.97292525,0.0043383264,3.8029037,0.004932566,3.7853954,0.01471445,3.7867687,0.016903268,3.800157,0.0,0.0012684836,0.0001109786,0.12243154,0.027392795,0.12324085,0.029607013,0.12716849,0.010400052,0.45005375,0.08119225,5.45405e-05,2.1311e-06,1.194315,0.032056235,1.4816952,0.04902978,1.428779,0.03867021,1.3787621,0.008575483,1.6575184,0.0001732795,2.8797464,0.0033084918,0.9205014,0.0022934622,0.21933523,0.0039746594,1.8101915,0.0047889645,8.944866,1.0891972,0.0,0.0,8.908091,0.171703,73.48678,0.34919742,3.6261194,0.023600599,0.95075697,0.0051552383,0.18863672,0.00589028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14764312,0.0004727199,0.0,0.0,0.95075697,0.0051552383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2536854,0.009294255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1748,1.0,T002rfrid,47.6562,49.9746,0.54878163,0.018349867,3.0343142,0.038184736,2.6524978,0.09476617,0.66858006,0.022355624,3.0601897,0.03851036,3.9423246,0.140848,0.04267586,0.007632979,0.038250204,0.005866914,0.035520237,0.006807461,1.9874251,0.35546967,1.7808523,0.2731517,1.3480177,0.18076468,1.4153962,0.23343548,1.3986081,0.18076468,0.9985037,0.0006511736,0.983542,0.0013893901,0.9820464,0.0016768283,3.806159,0.0024821823,3.7991934,0.005361369,3.798497,0.0064933556,3.8068554,0.0,0.003315987,0.001960988,0.11011472,0.0075208126,0.10145533,0.06039685,0.14393446,0.005142367,0.61454326,0.048831135,5.27165e-05,8.814e-07,1.1641381,0.021132842,1.6695259,0.050484825,1.7051111,0.061450068,1.3772731,0.011842002,1.6582255,0.0001912714,2.882023,0.0038352627,0.920388,0.0017124369,0.22365877,0.004171572,1.8796761,0.005150894,6.533906,0.98415005,0.0,0.0,6.5706444,0.2281213,73.51945,0.37640786,3.663344,0.024775995,0.4060899,0.0042862976,0.11931517,0.005960715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012331796,0.002681534,0.0,0.0,0.4060899,0.0042862976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4769554,0.010493554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1749,1.0,T003rfrid,45.6966,46.9468,0.45005953,0.03202687,3.1598976,0.07813366,2.2196276,0.16721551,0.5454966,0.038818303,3.1882546,0.07883483,3.2778354,0.24693553,0.06799553,0.02312549,0.03849845,0.012317694,0.0512232,0.018527193,3.421271,1.1635847,1.9382573,0.62015116,2.047934,0.6156228,1.3888884,0.26126045,1.4988917,0.6156228,0.99911314,0.0020383317,0.9769297,0.0035284997,0.9804799,0.004352689,3.8044238,0.007762337,3.7932627,0.01365557,3.7950485,0.016913578,3.8048704,0.0,0.0034948066,0.002711886,0.18835098,0.025456578,0.16577359,0.13057294,0.11798573,0.008888448,0.93081987,0.15549296,4.67018e-05,1.6617e-06,1.13816,0.031574134,1.3730651,0.044955872,1.3319341,0.042596824,1.3745655,0.008959187,1.6586629,0.0001761687,2.8767304,0.0035209479,0.9245946,0.0020620977,0.21346396,0.0041879304,1.9347872,0.0026182665,6.5525427,0.94924843,0.0,0.0,6.6440716,0.24368457,73.707565,0.33089826,3.6369367,0.021433484,0.9464871,0.0029220744,0.06532282,0.0031068416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464871,0.0029220744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95809984,0.05184838,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1750,1.0,T004rfrid,48.1216,49.4409,0.5067366,0.02883962,2.5056438,0.047146685,2.017206,0.120915905,0.6295406,0.0358287,2.5746653,0.048445407,3.1804934,0.190646,0.04634147,0.018961672,0.041354768,0.012425316,0.037939068,0.016030183,2.2866561,0.9356376,2.0412407,0.6133044,1.1498446,0.41782638,1.113563,0.24697416,1.1208181,0.41782638,0.9973444,0.0013413335,0.9822891,0.0026882337,0.9805179,0.0032585855,3.794105,0.005100256,3.7866771,0.010343637,3.7858033,0.01258841,3.7954159,0.0,0.011675094,0.0024679995,0.1338815,0.017153608,0.13406801,0.033139993,0.10977757,0.0065803165,0.5910751,0.07840084,4.97541e-05,1.4158e-06,1.1706991,0.024337547,1.4099565,0.03636245,1.3879621,0.035417847,1.3789495,0.007859735,1.6586128,0.0002023294,2.8812258,0.0033881727,0.920008,0.001571796,0.2168551,0.004385715,1.5281705,0.03664161,6.562623,0.9215233,0.0,0.0,6.5207925,0.14333372,73.53102,0.26242155,3.6211064,0.02022117,0.0,0.0,0.4731019,0.039667927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92814624,0.0033475952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8589571,0.059082832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1751,1.0,T002rfrid,46.9596,49.1318,0.40851945,0.022241335,3.8837643,0.056345228,2.483595,0.13993469,0.48786438,0.02656117,3.8321176,0.055595946,3.4687724,0.19544314,0.07259575,0.008352441,0.04442241,0.005220826,0.056527235,0.0069649224,3.8012452,0.43734896,2.3291059,0.27373245,1.84117,0.20232418,2.037937,0.2554766,2.255992,0.20232418,1.0036515,0.0008243723,0.97734123,0.0026334878,0.9802665,0.0029670512,3.7976835,0.0031193546,3.7839053,0.010159048,3.7854362,0.011493604,3.79577,0.0,0.005662236,0.0005117626,0.18638843,0.017574549,0.14816356,0.019351907,0.13027698,0.0073402743,1.3450774,0.16597639,4.39107e-05,1.1953e-06,1.0575202,0.01713672,1.2820957,0.05590086,1.2202808,0.055812113,1.3742411,0.01158546,1.6588354,0.0001909377,2.875052,0.0041071526,0.92510915,0.0023190153,0.21314436,0.00466667,1.9564699,0.0009139693,5.1660805,1.4640172,0.0,0.0,5.4647346,0.28538176,73.658844,0.40055758,3.6286309,0.022884885,0.9609344,0.005294674,0.043444883,0.001866508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609344,0.005294674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1687145,0.038744625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1752,1.0,T002rfrid,45.1785,49.9621,0.65893483,0.026012775,2.6899574,0.036142197,2.7928152,0.11646272,0.745325,0.0294232,2.6845043,0.036068927,3.6927686,0.15399152,0.06370979,0.0046091443,0.05206436,0.0057258224,0.054445893,0.0051975595,3.0241957,0.21878827,2.4714663,0.27180162,1.8885958,0.14155492,1.3231837,0.20176186,1.5110247,0.14155492,1.0029024,0.0008178545,0.9717011,0.0018069255,0.9717011,0.0021504886,3.8036494,0.0031008078,3.7888446,0.007031884,3.7888446,0.008392011,3.802272,0.0,0.0008421043,7.79709e-05,0.122927785,0.012402842,0.11407923,0.015622139,0.14121722,0.005888876,0.38461047,0.03553416,5.74541e-05,1.1341e-06,1.1742176,0.030642554,1.6833874,0.061283316,1.6735145,0.063940994,1.3776848,0.00767076,1.6584027,0.000181416,2.881135,0.0032773623,0.92103046,0.0024924253,0.22240636,0.003873617,1.9585596,0.0015961691,10.086638,0.93741786,0.0,0.0,9.946298,0.17726058,73.617905,0.28107715,3.66527,0.027290182,0.95419604,0.01146865,0.041275527,0.0020169676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95419604,0.01146865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931541,0.110730335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1753,1.0,T003rfrid,45.2967,46.9626,0.64416474,0.033900727,2.9091768,0.04584532,2.9530063,0.16222696,0.7251117,0.03816076,2.8777046,0.045349352,3.7737715,0.20731668,0.06250884,0.006010078,0.049757414,0.007655019,0.053206343,0.006881873,3.0675576,0.29493847,2.4432764,0.37589028,1.6393585,0.18161589,1.4718455,0.21735704,1.6303588,0.18161589,1.0028193,0.0009342756,0.9732064,0.0023154966,0.9732064,0.0027021714,3.8046932,0.00354389,3.7901628,0.00900388,3.7901628,0.010537171,3.8033097,0.0,0.0051013855,0.0004628774,0.11284519,0.016429106,0.09707501,0.016653199,0.15058793,0.00827273,0.42680404,0.051649135,5.62055e-05,1.479e-06,1.0938274,0.02515118,1.5191646,0.040784724,1.5266206,0.037670873,1.3753643,0.0058504664,1.6576617,0.0001708404,2.8772361,0.0032087958,0.92484295,0.002387131,0.21832874,0.0040177805,1.6679568,0.0026601262,7.6607394,0.91285276,0.0,0.0,7.6817555,0.15493838,73.78559,0.2972687,3.6623178,0.024273137,0.563141,0.05035383,0.33188626,0.0055059614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385444,0.0483011,0.0,0.0,0.563141,0.05035383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8173374,0.01528925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1754,1.0,T004rfrid,47.1701,49.9702,0.60387576,0.04992462,2.82179,0.044497743,2.6904304,0.22643782,0.7014817,0.057994064,2.8053775,0.04423893,3.6227775,0.30490804,0.05720338,0.008722877,0.041117486,0.007331442,0.046378247,0.0080572525,2.7657533,0.42174655,1.9880517,0.35447904,1.4495378,0.19625936,1.1391395,0.15594997,1.2439892,0.19625936,0.9978517,0.0008387439,0.97564703,0.0035767544,0.97636306,0.0039852713,3.8026094,0.0031972374,3.7918763,0.013874918,3.7922225,0.015513206,3.803648,0.0,0.0024142745,0.0002145881,0.12264515,0.022868548,0.10385791,0.021453118,0.13927092,0.011721619,0.47257006,0.08559031,5.47549e-05,2.2634e-06,1.0998036,0.026734151,1.5362948,0.04491565,1.530876,0.041517142,1.3795301,0.006784343,1.6576246,0.000184564,2.881539,0.002875087,0.920548,0.0016192871,0.21972379,0.0037843883,1.6802549,0.004529082,7.653485,0.9044401,0.0,0.0,7.6542683,0.1531678,73.56376,0.23217356,3.6340206,0.017461674,0.31091073,0.08215646,0.31962973,0.0072816787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29702792,0.07856163,0.0,0.0,0.31091073,0.08215646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78197634,0.03873669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1755,1.0,T002rfrid,45.3749,46.7352,0.52956086,0.023436874,2.8506181,0.051095087,2.406379,0.114902414,0.6352205,0.028113075,2.8441818,0.05097972,3.3733675,0.16107523,0.05119349,0.009305051,0.048889134,0.008106407,0.04374066,0.008726334,2.593314,0.47136694,2.478522,0.4109688,1.6952503,0.24205826,1.3515269,0.21296045,1.5060532,0.24205826,1.001559,0.0011735503,0.9805027,0.0019763096,0.9789426,0.0024787353,3.8031766,0.0044570356,3.7925088,0.007631777,3.7917187,0.0096098585,3.8023865,0.0,0.0009685495,8.96784e-05,0.12592013,0.010685395,0.111317694,0.013980881,0.12940955,0.0061791884,0.6025652,0.064136185,5.04776e-05,1.117e-06,1.0644219,0.022974025,1.3532698,0.03975517,1.3643367,0.041656595,1.3741037,0.00816044,1.6580719,0.0001831234,2.8735368,0.0034959307,0.9275337,0.0023036785,0.21480964,0.004227335,1.3007265,0.011100061,6.3009677,1.0088712,0.0,0.0,6.4144735,0.2319308,73.86194,0.27174255,3.655649,0.019033737,1.1918272,0.055011485,0.6986817,0.013358201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1918272,0.055011485,0.0,0.0,0.023416996,0.021713486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76895905,0.009550118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1756,1.0,T002lfrassin,45.0416,46.2342,0.5560548,0.04701088,2.6755352,0.06256379,2.3572707,0.20677468,0.67454344,0.057028342,2.6631715,0.062274683,3.3785086,0.29635546,0.057126418,0.018725116,0.038476296,0.010289533,0.043754376,0.015108019,2.883225,0.94507456,1.9426724,0.5195196,1.7496748,0.5351009,1.0090704,0.21720594,0.8998767,0.5351009,0.9932736,0.0010803707,0.9771181,0.0034398818,0.9771181,0.0038891342,3.7978187,0.0041300673,3.789666,0.013313075,3.789666,0.015121855,3.8012154,0.0,0.001873426,0.000162348,0.1565351,0.022719158,0.124932066,0.021118565,0.12359733,0.010841691,0.5179713,0.099694386,5.15562e-05,2.1794e-06,1.0669883,0.028825354,1.3685125,0.038751863,1.3769814,0.038225204,1.3715056,0.009140935,1.6581715,0.0001651358,2.8711157,0.0040781274,0.93036014,0.003026781,0.21445522,0.0041976776,1.1328665,0.0032791074,7.582717,0.9724394,0.0,0.0,7.582184,0.23038611,73.97632,0.33748126,3.6713953,0.026044402,1.3568414,0.015606172,0.8673311,0.0057712584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27425054,0.018191943,1.0825907,0.003408495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6570048,0.026586551,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1757,1.0,T002rfrid,45.5601,46.9736,0.43073064,0.021399586,3.4691758,0.06371411,2.3382406,0.123851925,0.50193405,0.024937117,3.410313,0.062633045,3.08699,0.16351168,0.062567756,0.010995241,0.027832562,0.00858828,0.051887713,0.009865441,3.3738923,0.5929053,1.5036452,0.46397904,2.188487,0.32713056,2.468711,0.3048792,2.6291807,0.32713056,1.0080638,0.0011395956,0.9806178,0.002417534,0.9854661,0.002878401,3.803622,0.0043002893,3.788814,0.009323397,3.790991,0.011120743,3.7992666,0.0,0.0043744426,0.0003545923,0.12977044,0.013079973,0.10567068,0.013667916,0.124508396,0.0065949606,1.072664,0.12628463,4.45288e-05,1.1061e-06,1.0,0.022077596,1.0921462,0.046658672,1.0041873,0.04471088,1.370102,0.008006184,1.6588268,0.0001689564,2.8679965,0.0040085777,0.93211186,0.0025217743,0.20618924,0.0046474845,1.4346242,0.008599634,5.2335114,0.89161754,0.0,0.0,5.5305977,0.19904295,73.96198,0.34236893,3.633718,0.025968553,1.1226091,0.019305661,0.56505966,0.010473235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5753902,0.020041289,0.54721904,0.0018924368,0.02333489,0.014033449,0.49791962,0.0011252651,0.0,0.0,0.0,0.0,0.0,0.0,1.2120316,0.09815922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1758,1.0,T004rfrid,45.5678,46.9825,0.557327,0.028005721,2.6410735,0.062740915,2.335309,0.12980223,0.69220775,0.03478349,2.6635075,0.063273855,3.553315,0.197502,0.046288706,0.013933836,0.034529064,0.011853548,0.03801209,0.012935578,2.2769222,0.68539965,1.699051,0.58327043,1.4943945,0.356205,1.2728145,0.31026947,1.3359108,0.356205,1.0,0.0012399325,0.98175746,0.0019495691,0.98245937,0.0025007378,3.802759,0.004714218,3.7937858,0.007520803,3.794131,0.009674473,3.802759,0.0,0.0029215617,0.0002482926,0.13423319,0.013975906,0.12163268,0.016347239,0.12977631,0.007213287,0.52038616,0.0646611,5.22662e-05,1.3132e-06,1.0897894,0.028916072,1.5334275,0.047075503,1.5687069,0.051172063,1.3753583,0.010409449,1.6586487,0.0001834883,2.87685,0.004437455,0.9252927,0.0026859536,0.21953823,0.0046283035,1.4700375,0.008147404,7.6310816,0.9002989,0.0,0.0,7.6160493,0.20197801,73.8305,0.35004953,3.6727498,0.030079657,0.32707596,0.04449002,0.5301453,0.011580195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32707596,0.04449002,0.0,0.0,0.3650872,0.04181774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63533515,0.025572944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1759,1.0,T005rfrid,48.2182,49.9801,0.5990828,0.033153582,3.0320554,0.048155293,2.8324606,0.16307738,0.6524191,0.03610524,2.958331,0.0469844,3.388507,0.19509144,0.06922952,0.009543524,0.046620965,0.006982386,0.054577988,0.008361596,3.4662251,0.4778309,2.3349986,0.34971094,1.9510336,0.23520474,1.2536656,0.22280075,1.2601657,0.23520474,0.9958758,0.0008807339,0.97180337,0.002655877,0.9731793,0.0030292608,3.7992678,0.0033595539,3.786873,0.010334401,3.7875617,0.011835565,3.800989,0.0,0.0116414735,0.0010521674,0.09833723,0.01800816,0.07160602,0.014623074,0.13986629,0.008052725,0.50320625,0.06368739,5.38686e-05,1.4906e-06,1.0338936,0.016630407,1.2887361,0.04046313,1.2429315,0.046255555,1.3768799,0.0066667506,1.6586242,0.0001491071,2.8791447,0.0031709927,0.92201906,0.001704821,0.2136805,0.004094779,1.4752638,0.0017853624,5.1954246,0.9724385,0.0,0.0,5.343773,0.16500138,73.63882,0.27313253,3.61567,0.02216382,0.4378164,0.02544185,0.5251253,0.00675127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4378164,0.02544185,0.0,0.0,0.25154483,0.024406789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655255,0.014843995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1760,1.0,T004rfrid,52.8995,54.5841,0.7766551,0.03222124,2.0403123,0.04155601,2.5238757,0.116646245,0.8962091,0.037181202,2.0611389,0.041980192,3.4145339,0.1578099,0.05386384,0.007786406,0.059903074,0.009419417,0.046638586,0.008641572,2.582628,0.3733375,2.874057,0.4519291,2.5909317,0.6538802,0.6670205,0.08970217,0.7267318,0.6538802,0.9906496,0.0016092233,0.9735023,0.0019686357,0.96960574,0.0027174402,3.8276353,0.0062144496,3.8194153,0.007708803,3.817548,0.010704799,3.8321218,0.0,0.00812193,0.0044779237,0.112167045,0.0113772,0.1140886,0.06395693,0.12706725,0.0058726813,0.22242734,0.022986056,5.89885e-05,1.2236e-06,1.421808,0.030162245,1.7481475,0.039572123,1.6601976,0.041597806,1.3892345,0.010359505,1.7708958,0.0001825507,2.9153404,0.003971681,0.9204387,0.002956822,0.22097373,0.0053838496,1.1209859,0.003118449,10.984871,1.1138073,2.190093,0.41530144,12.461431,0.12157466,74.55511,0.6462059,3.766736,0.038766805,1.2125815,0.019590529,0.8790915,0.009673148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777678,0.019890364,0.0,0.0,0.9348137,0.001171518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7107573,0.031685267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1761,1.0,T003lfrassin,51.725,52.4495,0.6211103,0.041733693,2.7101107,0.08168399,2.5974867,0.19128549,0.7351055,0.049393266,2.6263728,0.079160094,3.4457233,0.25375178,0.032934777,0.017823976,0.088437624,0.020276334,0.04232922,0.019089576,1.6021767,0.8670821,4.3069673,0.98747003,0.8099747,1.3795084,0.8650426,0.04949602,1.1354231,1.3795084,0.99319124,0.0028862688,0.9855276,0.0038404553,0.9812684,0.005085371,3.832608,0.011143101,3.8288798,0.014908975,3.8268092,0.019916166,3.8359227,0.0,0.015694188,0.0015170984,0.06967981,0.01748803,0.096656404,0.02599569,0.13825676,0.010181577,0.3671934,0.06041235,5.26665e-05,1.7694e-06,1.1834989,0.031215074,1.431527,0.024191886,1.3643825,0.02420621,1.382661,0.0072478927,1.7711575,0.0001305058,2.9156702,0.0021971324,0.9197067,0.0013960768,0.21347181,0.0036451744,1.0830758,0.0014303781,8.743034,0.0891968,0.070852675,0.0038242762,8.478027,0.06705307,74.542946,0.34908763,3.7388341,0.01729935,1.0446692,0.04213418,0.91746175,0.0031140398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11524152,0.04245583,0.0,0.0,0.9294278,0.001087429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7081064,0.017568756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1762,1.0,T004lfrassin,52.9582,53.5397,0.6722738,0.030019479,1.9472861,0.035378437,2.085919,0.10055833,0.8025071,0.03583487,1.9998894,0.03633414,2.9719791,0.14327368,0.04242412,0.012473396,0.05264837,0.012159678,0.037957795,0.012317536,2.0464807,0.6016993,2.542017,0.5871048,1.9875698,0.95008916,0.7298809,0.14101914,0.7737601,0.95008916,0.99404424,0.0015136882,0.98127234,0.0020726286,0.97786623,0.0027257288,3.8333755,0.0058343145,3.8272152,0.008074548,3.8255725,0.010675157,3.8362522,0.0,0.015397155,0.0029495873,0.09944851,0.011656256,0.112026036,0.02515873,0.11083686,0.0053432425,0.27766103,0.02984172,5.4901e-05,1.2258e-06,1.4397405,0.038483813,1.6230744,0.034239456,1.4798286,0.02248356,1.3859031,0.0042153015,1.7711861,0.0001819636,2.9150467,0.0018397298,0.9202376,0.0016485859,0.2181517,0.0034848156,1.0889623,0.0014379645,8.752804,0.08702304,2.9969447,0.95683277,11.236338,0.0725982,74.53218,0.3183524,3.7491686,0.017085593,1.2490448,0.015557145,0.9118549,0.0013208997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3210182,0.015219296,0.0,0.0,0.92802674,0.0008811693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527519,0.008647545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
